CustomerID,Age,Gender,City,Income,MaritalStatus,Dependents,Tenure,ContractType,SubscriptionPlan,MonthlyCharges,TotalCharges,PaymentMethod,AutoPay,MonthlyUsageHours,LoginFrequency,FeatureUsageScore,CustomerSupportCalls,ServiceComplaints,AppRating,DiscountReceived,LastInteractionDays,ContractRenewalReminder,UpgradeAttempts,Churn
C08376,62,Female,Garrettfort,80985,Single,2,23,Two-year,Premium,101.44,2274.1,Credit Card,No,41.0,20,45.9,1,0,4.5,No,91,No,1,0
C08377,39,Female,Lake Nathan,48348,Divorced,0,8,Monthly,Premium,96.42,771.52,Bank Transfer,Yes,79.4,18,83.3,3,0,4.0,No,2,Yes,1,0
C08378,40,Male,Bernardside,15000,Single,0,6,Monthly,Standard,67.66,375.06,PayPal,No,74.5,13,80.1,1,0,2.7,Yes,33,Yes,0,1
C08379,49,Male,North Terryfurt,47857,Single,0,23,Monthly,Premium,102.55,2374.11,Bank Transfer,No,33.1,16,18.3,1,0,3.7,No,32,No,1,0
C08380,35,Female,North Jacobmouth,55233,Single,1,26,Monthly,Basic,29.13,740.75,Credit Card,No,43.7,17,64.3,0,0,3.2,No,40,Yes,0,0
C08381,26,Male,Lake Barbaramouth,78026,Single,1,12,Monthly,Basic,27.56,300.87,Bank Transfer,No,0.0,20,40.5,1,2,3.3,No,48,No,1,0
C08382,35,Female,East Zachary,69666,Married,1,1,Monthly,Premium,91.35,61.22,Bank Transfer,Yes,58.6,15,54.0,2,0,2.9,No,1,No,0,0
C08383,34,Female,West Zachary,101661,Married,1,35,Yearly,Standard,61.28,2152.03,Credit Card,No,18.4,10,19.2,2,1,4.1,Yes,38,No,0,0
C08384,36,Male,North Danielle,67224,Single,1,4,Two-year,Basic,37.18,214.96,Bank Transfer,Yes,58.2,16,71.6,2,0,3.7,No,1,Yes,1,0
C08385,43,Female,Nancyview,79602,Married,0,13,Monthly,Basic,34.1,380.25,Credit Card,No,32.8,20,24.1,0,0,4.3,No,7,No,2,0
C08386,49,Male,Port Jonathan,57214,Single,1,11,Two-year,Standard,57.29,646.28,Credit Card,Yes,36.2,23,46.5,1,1,3.2,No,40,No,0,0
C08387,48,Male,Laurieberg,43452,Married,1,3,Two-year,Standard,55.73,142.46,Credit Card,Yes,13.7,14,42.9,0,0,4.9,No,10,Yes,1,0
C08388,21,Male,Bruceshire,61371,Single,3,4,Yearly,Basic,41.35,106.26,Credit Card,Yes,81.0,14,76.6,2,0,3.7,No,40,Yes,1,0
C08389,58,Female,Bakerburgh,36248,Married,1,30,Monthly,Standard,63.97,1941.3,Credit Card,Yes,33.5,14,61.1,2,0,2.9,No,96,Yes,0,0
C08390,35,Female,Corteztown,24136,Divorced,1,35,Monthly,Basic,20.0,701.88,Credit Card,Yes,58.7,14,39.6,4,1,2.8,No,10,Yes,1,0
C08391,19,Male,Jenniferport,45775,Single,2,7,Yearly,Premium,102.01,736.6,Credit Card,Yes,24.0,13,39.9,2,1,3.7,No,57,Yes,0,0
C08392,33,Male,New Robertberg,37335,Married,3,14,Monthly,Standard,52.45,681.86,Credit Card,No,56.5,10,27.8,1,1,3.6,Yes,16,No,1,0
C08393,25,Male,Richardchester,72683,Divorced,0,6,Monthly,Basic,31.97,274.38,Credit Card,No,57.1,17,57.2,0,0,3.0,No,47,Yes,0,0
C08394,41,Female,North Marthashire,32317,Single,0,21,Monthly,Basic,27.02,569.96,Credit Card,Yes,10.4,16,56.1,1,0,4.5,No,17,No,0,0
C08395,54,Female,Brownville,51789,Single,2,13,Yearly,Basic,23.51,341.75,PayPal,No,36.1,22,51.6,3,0,4.4,No,10,No,3,0
C08396,39,Female,Port Jasonshire,28795,Divorced,1,28,Yearly,Standard,58.4,1656.6,Credit Card,No,25.4,13,61.8,0,0,4.9,No,7,No,0,0
C08397,49,Female,Port Jose,38035,Married,2,16,Monthly,Basic,25.97,394.76,Bank Transfer,No,58.1,20,60.2,3,2,3.6,Yes,7,Yes,0,1
C08398,29,Male,Martinezchester,62840,Single,2,25,Monthly,Basic,36.27,973.63,Credit Card,No,55.2,9,87.5,1,3,4.4,No,17,Yes,0,0
C08399,32,Male,Angelamouth,40609,Divorced,0,70,Monthly,Standard,58.43,4075.73,Bank Transfer,Yes,20.4,10,56.8,2,0,2.5,No,5,Yes,0,0
C08400,51,Male,Davidland,35540,Divorced,3,4,Yearly,Basic,29.46,52.64,Bank Transfer,No,110.5,21,57.0,1,2,4.2,No,8,No,1,0
C08401,43,Female,Lambury,22133,Single,0,31,Monthly,Premium,103.14,3172.81,Bank Transfer,Yes,22.2,22,31.2,1,0,3.1,No,152,Yes,1,0
C08402,58,Male,Vasquezberg,74351,Divorced,1,38,Yearly,Basic,33.18,1239.51,Bank Transfer,Yes,11.6,11,69.6,2,0,3.5,No,51,Yes,1,0
C08403,48,Male,Lake Josephstad,68256,Single,2,5,Yearly,Standard,64.39,344.64,Credit Card,Yes,51.9,20,45.9,0,1,3.9,No,15,Yes,0,0
C08404,41,Female,Quinnmouth,76335,Married,0,18,Monthly,Premium,109.85,2025.51,Credit Card,No,47.3,18,39.5,0,1,2.7,No,19,No,1,0
C08405,18,Male,Williamborough,33967,Married,1,5,Two-year,Standard,56.07,313.12,Bank Transfer,No,29.0,16,44.5,2,0,2.7,Yes,10,Yes,0,0
C08406,25,Female,Johnside,72797,Married,2,5,Monthly,Premium,94.65,478.67,Credit Card,Yes,44.5,14,20.6,2,0,3.4,Yes,20,Yes,0,0
C08407,49,Male,Port Richard,51322,Married,1,28,Yearly,Premium,96.21,2678.84,Bank Transfer,No,33.3,19,79.4,3,0,4.1,No,5,No,0,0
C08408,34,Female,Michaelshire,52311,Single,3,14,Yearly,Standard,46.18,666.39,Credit Card,Yes,33.3,11,51.9,0,0,3.8,No,47,No,0,0
C08409,42,Male,Port Shannon,16190,Single,2,11,Two-year,Standard,56.96,640.93,Credit Card,Yes,25.1,16,94.2,2,2,2.9,No,102,No,2,0
C08410,52,Male,Port Natalieberg,58484,Married,4,19,Monthly,Basic,33.4,714.71,PayPal,Yes,18.2,17,72.7,0,0,3.0,No,8,No,0,0
C08411,27,Male,South Anthonytown,62768,Single,0,2,Yearly,Premium,109.05,296.2,PayPal,Yes,42.1,12,70.1,0,1,2.9,No,9,No,5,0
C08412,42,Female,Josephbury,66814,Married,0,48,Two-year,Basic,24.33,1192.88,Credit Card,Yes,33.4,17,60.5,1,0,3.1,Yes,38,No,1,0
C08413,47,Male,Allenfurt,68696,Married,2,37,Two-year,Basic,35.57,1287.69,PayPal,Yes,18.9,16,44.0,1,0,2.2,No,25,Yes,0,0
C08414,31,Male,Paulhaven,33608,Married,1,24,Monthly,Premium,88.36,2074.94,Credit Card,Yes,61.0,11,54.9,3,0,2.7,Yes,110,Yes,0,1
C08415,50,Female,South Sarahshire,25803,Married,0,12,Monthly,Premium,98.45,1145.48,Bank Transfer,Yes,26.5,20,79.7,1,2,2.4,No,15,No,2,1
C08416,25,Female,New Drew,46201,Married,1,4,Yearly,Standard,61.54,275.97,Bank Transfer,Yes,87.2,15,69.0,3,0,1.8,No,29,No,2,1
C08417,32,Female,South Kyle,38665,Single,2,15,Yearly,Premium,96.39,1426.4,PayPal,No,27.3,14,73.6,1,1,4.6,No,24,No,0,0
C08418,34,Female,Samuelfurt,35347,Married,3,14,Monthly,Standard,55.01,724.8,Credit Card,No,9.5,16,55.5,2,0,2.8,Yes,9,Yes,2,0
C08419,56,Male,Staceyfurt,43172,Married,1,37,Yearly,Standard,51.71,1935.48,PayPal,Yes,33.5,12,29.8,1,0,4.0,No,66,No,1,0
C08420,44,Male,North Kevinfort,47203,Single,0,14,Monthly,Standard,55.19,814.48,Credit Card,Yes,46.6,14,96.9,2,0,3.2,No,14,No,0,0
C08421,36,Male,Brownburgh,97185,Married,0,15,Monthly,Standard,56.95,821.65,Credit Card,No,52.3,18,77.0,3,1,3.3,No,20,Yes,1,1
C08422,45,Male,Joseborough,31936,Divorced,2,3,Yearly,Standard,60.43,145.56,Bank Transfer,No,29.7,15,89.8,0,0,3.9,No,23,No,1,1
C08423,39,Female,West Robert,15000,Single,1,6,Two-year,Basic,27.99,152.85,Credit Card,No,36.3,17,37.8,1,1,4.7,Yes,11,No,0,0
C08424,18,Male,Briannafort,51663,Married,1,9,Monthly,Premium,98.93,900.83,Credit Card,No,21.0,17,84.0,1,1,3.8,Yes,12,Yes,0,0
C08425,20,Female,Reedport,43909,Married,0,1,Monthly,Premium,104.72,80.9,PayPal,Yes,12.9,17,43.5,1,1,3.1,No,30,No,0,1
C08426,43,Female,Whitestad,49433,Single,0,4,Monthly,Premium,104.73,389.7,Credit Card,Yes,47.7,17,36.5,1,0,4.2,No,54,Yes,0,0
C08427,32,Male,Tracyshire,42035,Divorced,2,63,Monthly,Basic,38.09,2456.71,Credit Card,No,25.3,14,89.6,2,0,3.8,No,17,Yes,0,0
C08428,46,Male,West Bridget,38239,Married,2,50,Yearly,Basic,30.26,1566.42,Credit Card,Yes,52.5,22,81.4,1,0,2.4,No,8,No,0,0
C08429,41,Male,Smithchester,55702,Married,3,3,Monthly,Standard,56.96,229.39,Bank Transfer,No,69.5,18,29.3,3,0,3.4,Yes,52,No,1,1
C08430,40,Female,Danielleview,70806,Single,0,14,Monthly,Premium,100.7,1442.87,Credit Card,No,40.1,11,54.2,0,0,4.0,No,25,Yes,0,0
C08431,40,Male,New Danaberg,35850,Single,2,14,Monthly,Basic,39.32,532.33,PayPal,No,68.9,14,34.6,2,1,3.3,No,54,No,0,0
C08432,35,Male,Johnsonton,63245,Married,3,14,Yearly,Premium,96.55,1298.53,Credit Card,Yes,24.3,17,73.2,1,0,3.3,No,7,Yes,3,0
C08433,45,Female,North Laurabury,28967,Single,3,22,Monthly,Basic,26.41,556.94,Bank Transfer,Yes,49.5,14,43.7,1,0,4.3,Yes,26,Yes,0,0
C08434,19,Female,Sandovalmouth,81302,Divorced,1,1,Monthly,Premium,99.07,77.07,Bank Transfer,No,39.9,15,29.5,2,0,3.9,Yes,2,Yes,1,0
C08435,41,Male,North Randall,67839,Single,0,15,Yearly,Standard,47.57,681.83,PayPal,No,30.2,11,68.6,2,1,3.2,Yes,3,No,0,0
C08436,37,Female,East Caroline,19277,Married,2,3,Monthly,Standard,53.85,136.76,Bank Transfer,No,65.9,19,51.9,2,1,1.6,No,50,Yes,1,0
C08437,58,Female,Mirandashire,94170,Single,2,11,Yearly,Standard,63.43,733.41,Credit Card,Yes,40.0,12,76.2,3,2,4.8,No,28,Yes,1,0
C08438,42,Female,Whiteberg,50278,Single,1,5,Yearly,Premium,99.94,594.13,Credit Card,Yes,69.3,17,65.5,0,0,4.3,No,29,No,1,0
C08439,48,Female,Shannonville,85760,Married,0,34,Yearly,Standard,63.06,2087.66,PayPal,Yes,40.6,17,32.6,3,1,3.6,No,14,Yes,1,0
C08440,45,Male,Smithview,44834,Married,3,20,Monthly,Standard,55.72,1043.93,PayPal,Yes,40.9,19,52.7,3,2,4.4,No,1,Yes,0,0
C08441,33,Male,South Terribury,66120,Single,1,58,Two-year,Basic,27.32,1609.25,Credit Card,No,53.0,13,91.8,3,0,3.1,No,6,Yes,0,0
C08442,52,Female,West Ashley,88339,Single,3,32,Monthly,Premium,102.2,3276.08,PayPal,Yes,19.3,18,64.5,2,0,3.6,No,9,No,0,0
C08443,37,Male,Snowstad,28974,Single,4,12,Yearly,Standard,57.72,652.53,Credit Card,Yes,40.3,7,51.9,1,1,3.4,No,148,Yes,1,0
C08444,18,Female,East Caleb,30313,Married,0,38,Monthly,Basic,21.72,846.47,Bank Transfer,No,29.4,15,80.3,2,1,3.1,Yes,16,Yes,1,0
C08445,57,Female,Carrolltown,35028,Single,0,17,Monthly,Basic,24.13,443.0,Credit Card,Yes,60.2,16,55.3,1,0,3.5,Yes,3,No,1,0
C08446,18,Female,Tammychester,60712,Married,1,28,Two-year,Standard,61.16,1690.38,Credit Card,Yes,63.6,18,32.2,0,0,3.0,No,10,Yes,2,0
C08447,23,Male,Clarkview,40810,Single,0,7,Monthly,Standard,61.23,432.49,Credit Card,No,13.2,14,12.1,0,0,3.4,Yes,9,No,0,0
C08448,25,Female,Hodgesmouth,38982,Single,0,7,Monthly,Basic,24.61,202.83,PayPal,Yes,63.5,9,60.2,1,0,4.2,No,22,No,1,0
C08449,31,Male,West Jeanette,61007,Single,0,59,Yearly,Standard,59.41,3524.39,PayPal,Yes,70.8,14,56.6,3,1,3.7,Yes,12,Yes,0,0
C08450,54,Male,Adamchester,73345,Single,1,46,Yearly,Premium,100.06,4546.21,Credit Card,Yes,27.7,12,37.0,1,1,4.2,No,48,No,1,1
C08451,43,Male,Berrychester,45829,Single,1,2,Yearly,Standard,63.53,197.26,Credit Card,Yes,41.4,12,41.7,0,0,3.2,No,23,Yes,0,0
C08452,43,Female,Wilsonland,37954,Divorced,1,54,Yearly,Premium,100.3,5493.88,Credit Card,Yes,36.7,20,60.4,1,1,3.8,No,13,Yes,0,0
C08453,51,Female,Port Christineport,64148,Married,1,14,Yearly,Basic,33.21,471.0,Bank Transfer,No,36.5,19,86.7,3,0,4.6,No,20,No,1,0
C08454,25,Male,South Amychester,70512,Married,2,28,Yearly,Basic,29.36,857.08,Credit Card,Yes,64.2,22,30.0,1,0,4.0,Yes,1,Yes,0,0
C08455,36,Male,North Matthewborough,18718,Single,0,16,Monthly,Basic,28.88,549.34,Credit Card,No,63.8,22,68.0,2,0,3.2,No,1,No,0,1
C08456,41,Female,Morgantown,42274,Married,0,25,Monthly,Standard,63.02,1539.18,Bank Transfer,No,56.4,15,59.8,1,0,3.5,No,1,Yes,0,0
C08457,33,Female,Port Taraside,58639,Married,1,11,Yearly,Standard,59.49,630.74,Credit Card,No,10.7,11,50.5,1,0,4.4,Yes,15,No,1,0
C08458,31,Male,East Brandi,56486,Divorced,2,1,Yearly,Standard,62.47,112.14,Credit Card,No,49.7,13,22.1,2,1,4.5,Yes,9,Yes,1,0
C08459,18,Male,Westview,46264,Married,1,11,Monthly,Standard,51.68,476.22,Credit Card,No,24.8,16,51.8,1,0,4.1,No,1,Yes,0,1
C08460,41,Female,Christianburgh,43949,Single,2,25,Monthly,Standard,62.07,1595.77,PayPal,No,14.1,20,52.0,5,2,3.5,No,6,Yes,1,1
C08461,37,Female,Fergusonside,49754,Married,1,8,Yearly,Premium,93.45,772.32,Bank Transfer,Yes,31.5,15,49.0,0,0,2.8,No,7,No,1,0
C08462,55,Female,Latoyaland,123901,Single,1,72,Two-year,Standard,46.77,3317.07,Credit Card,No,36.4,18,38.1,4,0,2.7,Yes,11,Yes,1,0
C08463,67,Male,Victorland,31838,Divorced,1,44,Monthly,Standard,61.59,2723.98,Credit Card,Yes,44.7,14,67.7,0,0,2.9,No,3,No,1,0
C08464,18,Female,Danielton,83797,Married,1,26,Monthly,Premium,99.63,2524.39,Bank Transfer,No,49.9,13,38.7,0,1,4.0,Yes,4,Yes,1,0
C08465,36,Male,Chrischester,51904,Married,0,65,Monthly,Standard,45.4,2893.08,Bank Transfer,No,26.6,20,62.5,1,0,3.9,Yes,95,Yes,1,0
C08466,30,Male,North Sarah,74790,Married,2,1,Two-year,Standard,60.37,5.65,Credit Card,No,35.4,17,72.4,1,2,3.8,No,2,Yes,1,1
C08467,51,Male,Stevenport,70673,Single,0,10,Two-year,Basic,28.31,251.85,PayPal,No,33.4,14,72.4,1,0,4.2,Yes,6,No,1,0
C08468,55,Female,West Juan,55151,Married,1,42,Monthly,Premium,96.84,4054.94,Credit Card,Yes,50.1,13,47.2,2,0,4.2,No,31,Yes,0,0
C08469,64,Male,West Timothy,65024,Divorced,2,19,Monthly,Standard,58.08,1046.98,Credit Card,No,10.1,13,48.3,1,1,3.3,No,25,Yes,0,0
C08470,42,Male,Rodriguezburgh,59385,Married,0,15,Yearly,Basic,33.45,555.16,PayPal,Yes,67.6,17,33.5,0,0,4.1,No,1,No,0,0
C08471,37,Female,Lake Mark,46924,Married,2,72,Yearly,Premium,97.51,6945.84,Bank Transfer,Yes,10.7,12,55.1,2,2,3.1,Yes,33,No,1,0
C08472,45,Male,North Shawnchester,30345,Married,1,1,Monthly,Basic,30.22,135.48,Bank Transfer,Yes,50.8,17,54.7,3,0,4.5,No,62,Yes,1,1
C08473,44,Male,Mossberg,34987,Single,1,26,Two-year,Premium,97.57,2541.27,PayPal,No,51.5,18,37.3,1,0,3.6,No,21,No,0,0
C08474,41,Female,West Steveburgh,71769,Single,1,2,Monthly,Premium,102.52,205.59,Credit Card,No,16.6,12,82.2,2,0,2.7,No,2,Yes,0,0
C08475,29,Male,South David,69483,Single,3,37,Monthly,Standard,49.78,1818.7,Bank Transfer,Yes,66.8,16,31.0,3,0,5.0,Yes,22,Yes,0,0
C08476,67,Female,Julieborough,53475,Single,1,1,Yearly,Basic,27.56,0.0,Bank Transfer,No,14.8,14,13.2,1,2,3.5,No,44,Yes,1,0
C08477,29,Male,Lake Loriberg,76738,Married,1,5,Yearly,Standard,60.82,356.82,Credit Card,Yes,61.9,8,50.4,0,0,3.8,Yes,10,No,1,0
C08478,45,Male,Abigailfurt,64619,Single,1,13,Monthly,Basic,26.23,327.48,Bank Transfer,No,18.4,20,67.8,0,1,3.1,No,47,Yes,3,1
C08479,36,Female,East Kenneth,20965,Single,0,22,Two-year,Premium,106.48,2212.57,Bank Transfer,Yes,28.8,8,66.4,0,0,3.4,No,69,No,0,0
C08480,23,Male,Lake Joshua,54009,Single,4,7,Monthly,Basic,30.68,312.41,Bank Transfer,Yes,67.2,14,77.6,2,0,3.4,No,7,Yes,0,0
C08481,59,Female,South Matthew,42470,Single,2,24,Two-year,Standard,66.04,1682.72,Credit Card,No,51.8,10,53.3,0,0,2.5,No,16,No,0,0
C08482,36,Female,Kington,57525,Single,1,16,Two-year,Basic,30.79,501.87,PayPal,Yes,27.0,18,62.2,2,1,4.4,No,39,No,3,0
C08483,33,Female,South Scott,32103,Married,0,36,Two-year,Premium,102.64,3694.56,PayPal,Yes,69.5,17,28.5,0,0,5.0,No,2,No,1,0
C08484,33,Female,Davidborough,55971,Married,1,7,Two-year,Standard,59.52,467.13,Credit Card,Yes,16.8,16,100.0,2,1,2.8,Yes,47,Yes,0,0
C08485,37,Female,Port Dakota,55561,Married,1,25,Two-year,Standard,56.75,1375.37,PayPal,Yes,0.0,16,40.0,3,0,3.6,No,82,No,2,1
C08486,33,Male,Hudsonstad,39683,Single,1,21,Two-year,Basic,25.98,523.94,PayPal,No,34.6,16,82.1,2,1,3.8,No,3,No,0,0
C08487,50,Male,Port Sherylchester,66268,Single,0,2,Monthly,Standard,59.13,145.69,Bank Transfer,No,44.6,18,34.9,0,1,3.9,No,6,No,0,0
C08488,40,Female,Jonesfort,53571,Single,0,8,Yearly,Basic,28.83,221.64,PayPal,Yes,2.2,18,43.9,1,0,4.6,No,6,No,0,0
C08489,30,Male,Clarkland,92822,Single,1,29,Monthly,Premium,88.87,2656.9,PayPal,Yes,51.4,15,60.8,2,0,2.0,Yes,141,No,2,1
C08490,44,Male,New Michael,67250,Married,0,9,Two-year,Premium,101.03,1021.53,Credit Card,Yes,40.5,17,61.3,2,1,3.6,No,6,No,1,0
C08491,42,Male,Burnsport,33762,Married,0,10,Monthly,Premium,98.61,933.6,PayPal,Yes,38.2,21,49.0,1,0,3.1,Yes,32,No,0,0
C08492,44,Female,New Matthew,92831,Married,0,53,Monthly,Basic,30.64,1532.57,Bank Transfer,No,52.2,15,46.4,1,0,4.3,No,8,No,1,0
C08493,60,Male,Lake John,68287,Married,0,36,Yearly,Basic,24.51,816.49,Bank Transfer,Yes,38.8,18,50.4,1,0,4.4,Yes,11,No,0,0
C08494,46,Male,North Jamie,106087,Married,0,1,Monthly,Basic,37.06,33.7,Bank Transfer,Yes,57.7,11,79.6,1,0,3.7,No,56,No,0,1
C08495,18,Male,Jimenezview,59249,Divorced,1,7,Monthly,Premium,95.67,655.36,PayPal,Yes,5.7,14,58.7,1,0,3.9,No,16,Yes,0,0
C08496,33,Female,Youngborough,43416,Divorced,2,22,Monthly,Premium,97.72,2198.97,Bank Transfer,No,27.8,16,60.3,0,0,3.4,No,38,Yes,2,0
C08497,18,Female,Lake Saratown,67394,Single,3,51,Two-year,Standard,56.85,2916.77,Bank Transfer,Yes,42.0,13,77.0,2,0,3.0,No,33,Yes,0,0
C08498,44,Female,South Robert,55465,Married,0,72,Two-year,Basic,30.71,2238.64,Bank Transfer,Yes,26.7,15,81.9,3,0,2.1,No,1,Yes,2,0
C08499,33,Female,North Robin,60599,Married,3,24,Yearly,Basic,23.26,578.09,Bank Transfer,Yes,39.3,11,100.0,1,2,4.4,No,39,No,0,0
C08500,45,Male,New Jason,45747,Married,0,6,Monthly,Basic,31.64,264.89,Credit Card,Yes,37.2,19,81.7,1,0,3.6,No,44,No,0,0
C08501,38,Male,Port Heather,58944,Married,4,12,Monthly,Basic,31.11,403.93,Bank Transfer,No,42.2,12,9.8,1,2,3.7,Yes,72,Yes,1,1
C08502,46,Male,Robertsborough,69221,Divorced,0,1,Yearly,Basic,31.48,38.7,PayPal,No,52.1,13,29.8,0,0,3.3,No,26,Yes,1,0
C08503,35,Male,Bruceland,37256,Married,1,3,Yearly,Standard,65.19,234.9,Credit Card,Yes,28.0,14,41.5,2,2,3.1,Yes,10,Yes,2,1
C08504,46,Female,Port Renee,37006,Single,2,4,Monthly,Standard,60.99,210.64,Bank Transfer,Yes,44.8,18,75.4,1,1,1.8,Yes,141,Yes,1,1
C08505,42,Female,Ramosville,86881,Married,1,62,Yearly,Basic,32.54,1963.4,Credit Card,Yes,37.4,21,49.9,1,1,3.8,No,5,No,0,0
C08506,33,Female,Lake James,66738,Married,1,17,Monthly,Basic,24.55,392.13,Bank Transfer,No,57.8,18,40.5,1,0,3.3,No,8,Yes,1,0
C08507,44,Female,South Breanna,62904,Married,2,10,Monthly,Basic,34.34,351.01,Bank Transfer,Yes,45.4,16,65.1,2,0,3.5,Yes,16,No,1,0
C08508,29,Male,Parksfort,44630,Married,2,1,Monthly,Basic,26.5,18.35,PayPal,No,39.6,14,33.0,1,1,2.2,Yes,184,Yes,1,1
C08509,48,Male,Wardfurt,61953,Married,2,72,Two-year,Basic,26.31,1940.84,Bank Transfer,No,45.6,9,93.5,3,1,4.2,Yes,43,No,1,0
C08510,47,Male,Port Rubenmouth,53279,Single,1,4,Monthly,Standard,57.61,218.63,PayPal,Yes,44.3,19,65.6,2,1,3.0,Yes,20,No,1,0
C08511,49,Female,Maxland,64109,Single,0,5,Monthly,Basic,28.05,91.88,Credit Card,Yes,10.3,13,61.6,1,0,2.6,No,3,No,0,0
C08512,18,Female,Joshuaton,45941,Divorced,1,29,Two-year,Premium,94.97,2779.38,Credit Card,Yes,32.5,13,19.0,6,0,3.8,No,4,Yes,1,0
C08513,22,Male,North Christopherfurt,39255,Single,1,10,Yearly,Basic,26.63,270.36,PayPal,No,64.4,11,46.0,1,0,4.3,Yes,69,Yes,1,0
C08514,25,Female,Port Lisaburgh,58338,Single,2,10,Monthly,Standard,60.44,591.73,Bank Transfer,No,57.5,12,41.6,3,2,4.9,No,34,No,0,1
C08515,32,Male,Brianchester,38913,Married,1,40,Yearly,Standard,58.81,2292.84,Bank Transfer,Yes,4.4,17,83.9,2,1,3.8,No,12,Yes,0,0
C08516,58,Male,Villabury,74413,Single,0,5,Monthly,Basic,37.12,238.37,Credit Card,Yes,72.2,17,60.4,1,1,2.7,No,2,Yes,1,1
C08517,60,Male,Kellyton,66855,Married,0,17,Two-year,Standard,57.2,981.45,Credit Card,Yes,34.1,11,57.8,1,0,3.3,No,19,No,0,0
C08518,37,Female,Lake Martinland,83668,Single,0,3,Yearly,Basic,22.72,44.93,Credit Card,No,67.4,18,77.1,1,0,3.2,Yes,40,Yes,0,0
C08519,45,Female,North Danielle,61211,Married,0,46,Two-year,Standard,56.09,2499.33,Credit Card,No,30.5,15,30.1,2,1,3.5,No,1,Yes,1,0
C08520,30,Female,Lake Christineside,82829,Married,1,2,Two-year,Standard,59.82,147.15,PayPal,No,35.8,10,49.5,1,1,4.0,No,33,Yes,1,0
C08521,25,Male,Wallland,26689,Married,2,2,Yearly,Premium,93.58,267.79,Bank Transfer,Yes,18.5,16,41.8,2,0,4.1,No,1,No,1,0
C08522,31,Male,East Brian,46449,Divorced,0,1,Two-year,Basic,35.09,62.96,Credit Card,No,70.8,10,43.0,2,1,3.3,No,4,No,0,0
C08523,32,Male,North Albert,67118,Single,0,4,Two-year,Basic,24.38,58.41,Bank Transfer,No,0.0,12,60.0,2,1,3.0,No,82,No,0,1
C08524,45,Female,New Jessicamouth,39751,Divorced,0,22,Monthly,Premium,101.83,2208.99,Bank Transfer,No,62.3,9,67.2,2,0,3.5,No,9,No,0,0
C08525,66,Male,Jenniferton,18408,Married,3,23,Yearly,Standard,65.9,1510.21,Bank Transfer,No,28.8,15,67.3,1,1,4.0,No,8,Yes,1,0
C08526,39,Male,South Patricia,15000,Divorced,4,5,Monthly,Premium,103.86,475.86,Bank Transfer,Yes,56.3,10,23.7,0,0,2.5,Yes,34,Yes,1,0
C08527,58,Male,West Rhondafort,55313,Single,1,70,Monthly,Premium,106.93,7518.11,Bank Transfer,Yes,12.0,17,25.6,1,0,4.1,No,24,Yes,1,0
C08528,39,Female,New Jonathanchester,29931,Single,0,4,Two-year,Basic,27.47,63.31,Credit Card,No,35.6,13,50.8,2,0,4.2,No,15,Yes,1,0
C08529,33,Male,Melissaland,65458,Single,2,2,Monthly,Standard,61.35,56.35,Bank Transfer,Yes,26.5,11,65.3,1,2,3.1,No,47,Yes,1,1
C08530,37,Female,Gregoryside,45826,Single,1,2,Yearly,Standard,64.24,230.22,Credit Card,Yes,38.9,14,94.3,2,0,4.1,No,14,Yes,0,0
C08531,23,Female,Thomasside,38976,Married,2,4,Yearly,Basic,24.18,88.76,Credit Card,Yes,37.8,18,9.7,1,1,4.4,No,9,No,0,0
C08532,60,Male,Mossport,54287,Divorced,0,60,Monthly,Standard,59.08,3471.11,Bank Transfer,Yes,52.0,15,76.0,2,0,4.2,No,2,Yes,0,0
C08533,41,Female,East Joshuaborough,67119,Married,1,15,Yearly,Standard,53.0,816.72,PayPal,Yes,0.1,16,80.3,2,0,3.1,Yes,47,Yes,0,0
C08534,51,Female,Donaldmouth,73179,Married,1,52,Monthly,Basic,35.18,1785.42,Credit Card,Yes,66.0,17,19.0,1,1,4.1,No,46,Yes,1,1
C08535,18,Male,Lake Mary,50734,Single,2,9,Two-year,Standard,56.43,445.96,Bank Transfer,No,29.1,8,81.1,0,1,3.6,No,15,Yes,0,1
C08536,54,Female,West Jeffreyshire,87147,Single,0,12,Two-year,Basic,23.28,317.73,Credit Card,No,48.7,20,35.8,4,4,3.6,No,9,Yes,1,0
C08537,24,Female,South Hannahhaven,76395,Married,0,51,Monthly,Premium,96.46,4998.66,Credit Card,No,38.1,13,58.6,1,0,2.0,Yes,62,No,2,0
C08538,62,Male,Jennifershire,44021,Single,1,45,Two-year,Basic,23.35,985.8,PayPal,No,33.7,18,38.7,2,1,5.0,No,3,Yes,1,0
C08539,51,Female,New Jennifer,57139,Married,2,53,Monthly,Premium,95.89,5081.52,Bank Transfer,No,62.7,19,85.9,2,0,2.9,No,46,No,0,0
C08540,35,Male,Colemouth,66718,Married,0,30,Monthly,Standard,47.48,1456.36,Credit Card,No,26.5,17,65.3,1,0,2.5,No,21,Yes,0,0
C08541,51,Male,Reynoldsborough,85574,Single,3,47,Yearly,Standard,66.57,3117.48,Bank Transfer,Yes,48.0,18,51.8,2,1,2.5,No,54,Yes,0,0
C08542,50,Female,Nicolasshire,65700,Married,2,9,Monthly,Basic,26.2,238.33,PayPal,No,59.0,18,19.9,0,1,4.3,No,2,No,0,0
