Age,Income,Dependents,Tenure,MonthlyCharges,TotalCharges,AutoPay,MonthlyUsageHours,LoginFrequency,FeatureUsageScore,CustomerSupportCalls,ServiceComplaints,AppRating,DiscountReceived,LastInteractionDays,ContractRenewalReminder,UpgradeAttempts,AverageMonthlySpend,UsagePerDay,SupportCallRate,ComplaintRate,EngagementScore,ContractType_Monthly,ContractType_Two-year,ContractType_Yearly,SubscriptionPlan_Basic,SubscriptionPlan_Premium,SubscriptionPlan_Standard,PaymentMethod_Bank Transfer,PaymentMethod_Credit Card,PaymentMethod_PayPal,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
36,76927,1,20,29.32,612.25,1,26.9,10,41.0,3,1,2.2,1,8,0,0,30.6125,0.8966666666666666,0.15,0.05,26.0,True,False,False,True,False,False,False,True,False,False,True,False,False,True
18,50465,0,52,93.9,4750.99,0,78.7,16,100.0,2,0,2.4,0,53,1,3,91.3651923076923,2.6233333333333335,0.038461538461538464,0.0,52.0,False,True,False,False,True,False,False,True,False,False,False,True,True,False
53,31570,1,18,22.95,486.51,1,45.3,14,37.8,1,0,3.3,0,11,1,2,27.028333333333332,1.51,0.05555555555555555,0.0,29.22,True,False,False,True,False,False,False,False,True,True,False,False,True,False
48,15000,1,40,103.65,4096.4,0,50.2,17,62.7,3,2,5.0,0,12,1,2,102.41,1.6733333333333333,0.075,0.05,45.18,False,False,True,False,True,False,False,False,True,False,True,False,True,False
57,67433,1,72,101.93,7373.68,1,25.4,17,50.5,1,0,3.2,0,22,1,1,102.41222222222223,0.8466666666666666,0.013888888888888888,0.0,34.900000000000006,True,False,False,False,True,False,False,False,True,False,True,False,False,True
32,47466,1,7,31.96,222.6,0,59.9,17,49.0,0,1,3.4,0,1,1,1,31.8,1.9966666666666666,0.0,0.14285714285714285,34.900000000000006,False,False,True,True,False,False,False,False,True,False,False,True,True,False
50,71164,1,6,26.1,162.99,1,38.8,15,59.7,1,0,3.5,0,45,1,0,27.165000000000003,1.2933333333333332,0.16666666666666666,0.0,38.88,True,False,False,True,False,False,True,False,False,False,False,True,False,True
36,51623,1,3,31.74,154.46,0,23.9,12,15.6,3,0,2.2,1,24,1,3,51.48666666666667,0.7966666666666666,1.0,0.0,16.439999999999998,True,False,False,True,False,False,False,False,True,False,False,True,False,True
38,55447,3,4,31.29,217.89,1,36.7,18,39.7,3,1,2.9,0,35,1,0,54.4725,1.2233333333333334,0.75,0.25,29.98,False,True,False,True,False,False,False,True,False,False,True,False,True,False
39,55588,0,7,30.83,226.15,1,31.2,14,44.0,1,0,2.9,1,1,1,1,32.30714285714286,1.04,0.14285714285714285,0.0,30.5,True,False,False,True,False,False,False,True,False,True,False,False,False,True
46,58996,3,12,101.33,1241.28,0,43.5,15,36.8,1,0,4.7,0,1,1,1,103.44,1.45,0.08333333333333333,0.0,33.32,False,False,True,False,True,False,False,True,False,False,False,True,True,False
38,80391,1,40,66.81,2703.86,1,21.5,18,23.1,4,1,3.5,1,86,0,1,67.5965,0.7166666666666667,0.1,0.025,25.14,True,False,False,False,False,True,False,True,False,True,False,False,False,True
63,91715,1,16,92.18,1499.67,0,76.0,11,63.2,2,1,4.4,0,26,1,0,93.729375,2.533333333333333,0.125,0.0625,41.78,False,False,True,False,True,False,True,False,False,False,False,True,False,True
54,49354,3,12,68.23,823.63,0,16.0,13,56.3,3,0,4.0,0,6,0,0,68.63583333333334,0.5333333333333333,0.25,0.0,38.42,True,False,False,False,False,True,True,False,False,False,False,True,True,False
38,33691,1,1,64.26,58.56,1,48.3,14,42.4,2,0,3.4,0,8,0,2,58.56,1.6099999999999999,2.0,0.0,31.36,True,False,False,False,False,True,False,True,False,False,True,False,True,False
45,63839,0,72,33.64,2476.93,1,51.1,11,67.1,3,1,4.3,0,78,0,1,34.401805555555555,1.7033333333333334,0.041666666666666664,0.013888888888888888,43.04,False,False,True,True,False,False,False,False,True,False,True,False,False,True
41,54429,0,26,27.21,768.47,0,48.0,17,69.5,1,0,2.6,0,32,0,0,29.556538461538462,1.6,0.038461538461538464,0.0,40.699999999999996,False,True,False,True,False,False,True,False,False,False,True,False,True,False
55,57605,0,1,32.53,55.61,1,50.3,15,52.8,1,0,3.5,0,90,0,0,55.61,1.6766666666666665,1.0,0.0,36.120000000000005,True,False,False,True,False,False,False,False,True,False,False,True,False,True
26,38531,2,10,23.5,211.58,0,52.2,11,33.2,1,1,3.8,0,27,0,1,21.158,1.74,0.1,0.1,27.980000000000004,True,False,False,True,False,False,False,True,False,False,True,False,True,False
51,57917,1,35,26.34,883.0,0,74.7,19,55.5,1,1,3.3,1,92,0,1,25.228571428571428,2.49,0.02857142857142857,0.02857142857142857,37.800000000000004,False,True,False,True,False,False,True,False,False,False,False,True,True,False
18,47499,0,6,66.93,418.33,0,45.1,10,61.6,2,0,3.5,1,5,0,1,69.72166666666666,1.5033333333333334,0.3333333333333333,0.0,38.14,True,False,False,False,False,True,False,True,False,False,True,False,False,True
52,66915,1,19,52.08,990.57,1,24.3,19,72.8,3,1,3.7,1,65,0,1,52.13526315789474,0.81,0.15789473684210525,0.05263157894736842,45.92,False,True,False,False,False,True,False,False,True,False,False,True,True,False
45,54909,1,72,65.57,4791.88,1,29.3,15,72.8,3,0,2.1,1,10,0,1,66.55388888888889,0.9766666666666667,0.041666666666666664,0.0,39.92,True,False,False,False,False,True,False,True,False,False,True,False,True,False
30,69886,2,31,27.72,839.33,0,8.8,24,68.2,2,0,3.6,1,60,1,1,27.075161290322583,0.29333333333333333,0.06451612903225806,0.0,45.28,True,False,False,True,False,False,True,False,False,False,False,True,True,False
40,63685,2,7,42.51,403.13,0,68.3,14,46.1,1,0,4.5,0,11,0,0,57.589999999999996,2.2766666666666664,0.14285714285714285,0.0,36.14,True,False,False,False,False,True,False,True,False,False,False,True,False,True
30,60509,1,40,101.16,4049.0,0,61.4,12,68.2,1,1,3.5,0,3,0,1,101.225,2.0466666666666664,0.025,0.025,41.38,False,False,True,False,True,False,True,False,False,False,True,False,True,False
49,52913,2,22,105.75,2271.69,1,87.7,16,63.2,0,1,2.9,0,50,1,0,103.25863636363637,2.9233333333333333,0.0,0.045454545454545456,38.78,True,False,False,False,True,False,False,False,True,False,True,False,True,False
40,88961,3,66,36.56,2410.38,1,59.5,14,58.7,3,0,3.6,0,15,0,1,36.52090909090909,1.9833333333333334,0.045454545454545456,0.0,38.480000000000004,True,False,False,True,False,False,False,False,True,True,False,False,False,True
27,29945,2,1,39.52,3.04,0,54.7,11,41.1,2,1,4.0,0,25,0,2,3.04,1.8233333333333335,2.0,1.0,31.740000000000002,False,True,False,True,False,False,True,False,False,False,False,True,True,False
29,47189,1,29,99.38,2875.59,0,58.4,12,31.0,3,1,4.0,0,2,1,4,99.15827586206898,1.9466666666666665,0.10344827586206896,0.034482758620689655,28.0,True,False,False,False,True,False,True,False,False,False,True,False,False,True
36,68948,2,72,62.23,4565.1,0,24.7,23,40.1,3,0,2.7,0,28,0,0,63.40416666666667,0.8233333333333334,0.041666666666666664,0.0,31.04,False,True,False,False,False,True,False,False,True,False,False,True,False,True
46,59522,1,69,32.99,2324.3,1,54.5,24,78.9,3,1,3.6,0,24,0,1,33.685507246376815,1.8166666666666667,0.043478260869565216,0.014492753623188406,49.56,True,False,False,True,False,False,True,False,False,False,True,False,True,False
27,99584,1,18,51.53,888.87,1,57.0,13,68.2,0,1,5.0,0,49,1,1,49.38166666666667,1.9,0.0,0.05555555555555555,46.18,True,False,False,False,False,True,True,False,False,False,False,True,False,True
42,57519,3,26,58.03,1433.14,1,52.4,17,32.8,1,0,4.5,0,21,1,1,55.120769230769234,1.7466666666666666,0.038461538461538464,0.0,31.72,True,False,False,False,False,True,False,False,True,False,False,True,True,False
71,50307,3,29,23.09,700.57,0,18.1,16,67.8,5,0,4.3,0,21,1,1,24.157586206896553,0.6033333333333334,0.1724137931034483,0.0,44.82,False,False,True,True,False,False,False,True,False,False,False,True,True,False
43,68007,1,14,64.54,897.54,1,0.0,29,71.9,1,2,3.2,1,72,1,2,64.11,0.0,0.07142857142857142,0.14285714285714285,47.06000000000001,True,False,False,False,False,True,False,True,False,True,False,False,True,False
40,45278,4,50,52.07,2635.81,1,43.2,18,95.3,0,2,3.6,0,37,0,0,52.7162,1.4400000000000002,0.0,0.04,54.31999999999999,False,False,True,False,False,True,False,True,False,False,False,True,False,True
32,67289,0,57,30.44,1719.71,1,23.7,14,51.0,1,0,1.9,0,10,0,1,30.170350877192984,0.7899999999999999,0.017543859649122806,0.0,30.3,True,False,False,True,False,False,False,True,False,False,False,True,True,False
32,44566,2,10,63.3,583.5,1,53.1,17,51.1,0,1,2.0,0,1,1,0,58.35,1.77,0.0,0.1,31.54,False,True,False,False,False,True,True,False,False,False,True,False,False,True
49,53012,0,72,70.55,5060.95,0,59.5,16,47.2,2,1,3.8,1,13,0,1,70.29097222222222,1.9833333333333334,0.027777777777777776,0.013888888888888888,35.080000000000005,False,False,True,False,False,True,False,True,False,False,True,False,True,False
45,36402,0,1,54.45,14.36,1,41.1,9,51.2,0,0,4.3,1,20,0,4,14.36,1.37,0.0,0.0,36.080000000000005,True,False,False,False,False,True,False,True,False,True,False,False,True,False
43,29914,1,1,96.12,18.27,0,57.5,15,44.8,1,0,3.3,0,41,0,0,18.27,1.9166666666666667,1.0,0.0,32.32,True,False,False,False,True,False,False,True,False,False,True,False,True,False
44,89475,0,39,28.49,1147.86,1,14.5,13,42.4,2,0,3.0,1,3,1,1,29.43230769230769,0.48333333333333334,0.05128205128205128,0.0,29.86,False,False,True,True,False,False,True,False,False,False,False,True,False,True
41,41756,1,17,25.3,570.52,1,57.7,17,42.5,1,2,4.3,0,47,1,0,33.56,1.9233333333333333,0.058823529411764705,0.11764705882352941,35.0,True,False,False,True,False,False,False,False,True,False,True,False,True,False
41,28020,1,26,52.16,1268.87,0,17.2,13,38.0,2,1,2.4,0,82,1,0,48.802692307692304,0.5733333333333334,0.07692307692307693,0.038461538461538464,26.3,False,True,False,False,False,True,False,False,True,False,True,False,False,True
50,86297,0,55,27.88,1496.97,0,38.4,20,45.3,0,0,2.3,1,37,1,0,27.217636363636363,1.28,0.0,0.0,31.02,False,False,True,True,False,False,False,True,False,False,True,False,True,False
46,73011,0,21,26.98,625.43,1,47.6,19,28.8,3,1,4.0,0,1,1,1,29.78238095238095,1.5866666666666667,0.14285714285714285,0.047619047619047616,29.220000000000002,True,False,False,True,False,False,False,False,True,False,False,True,True,False
48,51496,1,17,24.14,458.16,1,23.6,12,83.1,4,1,3.6,1,8,0,0,26.95058823529412,0.7866666666666667,0.23529411764705882,0.058823529411764705,47.64,True,False,False,True,False,False,False,False,True,False,True,False,True,False
25,42764,0,20,97.3,1993.88,1,61.4,14,41.4,0,0,3.8,1,25,0,1,99.694,2.0466666666666664,0.0,0.0,32.16,True,False,False,False,True,False,True,False,False,False,True,False,False,True
38,61883,1,1,55.25,0.0,1,16.7,16,54.9,1,0,3.6,0,117,1,0,0.0,0.5566666666666666,1.0,0.0,37.56,False,False,True,False,False,True,True,False,False,False,True,False,False,True
34,68658,2,40,27.71,1172.27,0,43.7,11,67.4,3,0,3.5,0,47,0,2,29.30675,1.4566666666666668,0.075,0.0,40.760000000000005,False,False,True,True,False,False,False,True,False,True,False,False,False,True
31,100768,1,4,98.63,393.4,0,42.1,18,19.7,1,0,3.3,0,11,0,1,98.35,1.4033333333333333,0.25,0.0,23.18,True,False,False,False,True,False,True,False,False,False,True,False,True,False
40,51543,1,3,62.75,273.1,1,26.1,18,18.2,2,0,2.9,1,2,1,3,91.03333333333335,0.87,0.6666666666666666,0.0,21.38,False,True,False,False,False,True,True,False,False,False,False,True,True,False
28,30001,3,72,59.34,4259.17,0,43.2,14,71.4,2,1,2.2,0,28,1,3,59.15513888888889,1.4400000000000002,0.027777777777777776,0.013888888888888888,39.36000000000001,True,False,False,False,False,True,False,True,False,False,True,False,False,True
32,37483,1,50,58.29,2892.57,1,46.7,18,74.8,3,0,4.2,1,44,1,2,57.851400000000005,1.5566666666666669,0.06,0.0,47.92,False,False,True,False,False,True,False,True,False,False,False,True,False,True
32,66731,3,47,62.68,2939.41,0,31.2,20,57.4,0,0,2.7,0,4,1,0,62.540638297872334,1.04,0.0,0.0,37.06,True,False,False,False,False,True,False,True,False,False,True,False,True,False
27,70598,2,28,27.32,722.73,0,19.7,14,33.9,1,1,2.8,0,33,0,0,25.811785714285715,0.6566666666666666,0.03571428571428571,0.03571428571428571,26.160000000000004,False,True,False,True,False,False,True,False,False,False,False,True,True,False
35,51631,3,23,101.61,2285.46,1,60.5,12,62.1,3,0,4.6,0,37,0,0,99.36782608695653,2.0166666666666666,0.13043478260869565,0.0,42.24,True,False,False,False,True,False,True,False,False,False,True,False,False,True
39,59049,1,1,26.1,15.77,1,48.7,13,69.5,3,2,2.9,1,5,1,1,15.77,1.6233333333333335,3.0,2.0,40.4,False,False,True,True,False,False,True,False,False,False,True,False,True,False
25,42964,3,10,57.23,566.92,1,21.3,22,62.7,1,0,3.9,0,19,0,1,56.69199999999999,0.7100000000000001,0.1,0.0,43.379999999999995,False,True,False,False,False,True,True,False,False,False,True,False,True,False
50,58109,0,72,52.6,3823.2,0,57.9,12,37.0,1,1,4.0,1,18,0,1,53.099999999999994,1.93,0.013888888888888888,0.013888888888888888,30.4,False,False,True,False,False,True,True,False,False,False,False,True,True,False
42,57374,1,27,56.11,1458.92,1,15.4,19,55.7,0,1,3.4,0,47,0,0,54.03407407407408,0.5133333333333333,0.0,0.037037037037037035,38.18,True,False,False,False,False,True,True,False,False,False,True,False,False,True
21,68318,0,13,20.0,290.59,1,57.5,13,81.8,3,1,2.3,0,6,1,0,22.35307692307692,1.9166666666666667,0.23076923076923078,0.07692307692307693,43.519999999999996,False,False,True,True,False,False,False,False,True,False,False,True,True,False
44,48452,0,10,101.14,1148.13,1,18.8,15,66.5,2,1,3.4,1,85,0,0,114.81300000000002,0.6266666666666667,0.2,0.1,41.3,True,False,False,False,True,False,False,True,False,False,True,False,False,True
31,93510,0,40,24.63,951.28,1,57.4,12,66.1,2,0,2.3,0,20,0,2,23.782,1.9133333333333333,0.05,0.0,36.94,True,False,False,True,False,False,True,False,False,False,False,True,True,False
34,100704,0,16,37.23,628.61,0,63.4,17,59.9,1,0,3.6,0,30,0,1,39.288125,2.1133333333333333,0.0625,0.0,39.86,False,False,True,True,False,False,False,False,True,True,False,False,True,False
44,45081,3,9,61.01,543.7,0,39.7,11,41.8,2,0,2.6,0,7,1,0,60.41111111111112,1.3233333333333335,0.2222222222222222,0.0,27.82,True,False,False,False,False,True,True,False,False,False,True,False,False,True
51,15000,1,51,51.91,2571.51,0,73.4,9,87.2,0,0,5.0,0,42,1,1,50.42176470588236,2.4466666666666668,0.0,0.0,52.580000000000005,True,False,False,False,False,True,False,True,False,False,False,True,True,False
38,71045,1,17,58.59,954.26,0,16.9,14,84.6,2,0,3.4,0,48,1,0,56.13294117647059,0.5633333333333332,0.11764705882352941,0.0,48.239999999999995,False,False,True,False,False,True,False,True,False,False,True,False,True,False
52,42352,2,24,100.96,2395.18,0,31.8,18,95.6,4,0,2.6,0,3,0,1,99.79916666666666,1.06,0.16666666666666666,0.0,51.44,False,True,False,False,True,False,True,False,False,True,False,False,True,False
40,23309,1,5,26.33,170.99,1,40.9,16,67.5,1,0,3.5,0,2,0,0,34.198,1.3633333333333333,0.2,0.0,42.3,True,False,False,True,False,False,False,True,False,False,True,False,False,True
45,82754,1,62,24.78,1584.0,0,51.9,10,38.9,3,1,3.6,1,25,1,0,25.548387096774192,1.73,0.04838709677419355,0.016129032258064516,29.36,True,False,False,True,False,False,False,True,False,False,True,False,True,False
32,15000,0,2,65.12,127.58,1,67.8,15,36.0,1,2,4.8,0,11,0,0,63.79,2.26,0.5,1.0,33.3,True,False,False,False,False,True,False,True,False,False,True,False,False,True
36,93964,1,2,32.77,89.0,0,48.9,21,59.8,2,1,3.2,0,22,0,0,44.5,1.63,1.0,0.5,39.82,True,False,False,True,False,False,False,True,False,False,False,True,False,True
23,80702,1,19,56.43,1079.97,1,88.1,13,100.0,0,0,4.5,1,70,1,1,56.840526315789475,2.9366666666666665,0.0,0.0,57.4,False,False,True,False,False,True,False,False,True,False,False,True,True,False
43,74357,1,10,59.91,484.73,1,63.5,9,19.1,3,0,2.5,0,60,1,0,48.473,2.1166666666666667,0.3,0.0,17.84,True,False,False,False,False,True,False,False,True,False,False,True,False,True
41,48187,3,32,29.23,929.27,0,20.8,13,44.7,2,0,3.6,0,5,1,1,29.0396875,0.6933333333333334,0.0625,0.0,32.58,True,False,False,True,False,False,False,True,False,False,True,False,False,True
27,43463,4,27,56.13,1549.15,1,20.9,11,47.2,1,0,4.4,0,13,0,1,57.37592592592593,0.6966666666666667,0.037037037037037035,0.0,35.38,True,False,False,False,False,True,False,True,False,False,False,True,False,True
50,53667,0,14,101.6,1416.31,1,11.5,13,66.7,1,0,4.4,0,8,0,0,101.16499999999999,0.38333333333333336,0.07142857142857142,0.0,43.78,True,False,False,False,True,False,False,True,False,False,False,True,False,True
54,56243,1,56,67.3,3864.29,1,53.3,16,25.6,4,0,4.3,0,18,1,1,69.00517857142857,1.7766666666666666,0.07142857142857142,0.0,27.940000000000005,True,False,False,False,False,True,True,False,False,False,True,False,False,True
62,31018,1,60,65.98,3899.52,0,48.1,10,46.5,2,0,4.1,0,61,0,1,64.992,1.6033333333333333,0.03333333333333333,0.0,33.9,False,True,False,False,False,True,False,True,False,False,True,False,True,False
33,39089,1,2,61.78,180.85,0,5.5,9,84.5,0,1,3.4,1,29,1,0,90.425,0.18333333333333332,0.0,0.5,46.7,False,True,False,False,False,True,True,False,False,False,True,False,False,True
62,63104,2,12,58.09,705.25,0,56.3,18,47.1,1,0,2.8,1,19,0,0,58.770833333333336,1.8766666666666665,0.08333333333333333,0.0,32.64,True,False,False,False,False,True,True,False,False,False,True,False,False,True
50,72196,4,6,25.57,143.48,0,57.6,15,74.4,0,0,4.1,1,18,1,0,23.91333333333333,1.9200000000000002,0.0,0.0,46.56,True,False,False,True,False,False,False,True,False,False,False,True,True,False
40,60711,1,6,35.21,199.13,1,14.4,16,64.2,1,1,3.6,0,9,0,1,33.18833333333333,0.48000000000000004,0.16666666666666666,0.16666666666666666,41.28,False,True,False,True,False,False,False,False,True,False,True,False,False,True
38,54049,1,72,104.42,7620.24,1,71.2,19,100.0,2,0,3.4,1,2,1,0,105.83666666666666,2.3733333333333335,0.027777777777777776,0.0,55.900000000000006,True,False,False,False,True,False,True,False,False,False,False,True,True,False
52,64832,0,13,32.41,457.42,1,30.9,16,62.1,1,1,2.4,1,1,0,0,35.18615384615385,1.03,0.07692307692307693,0.07692307692307693,36.84,False,False,True,True,False,False,True,False,False,False,True,False,True,False
47,42101,0,27,30.37,866.95,0,38.5,15,60.5,2,0,4.3,0,26,0,2,32.10925925925926,1.2833333333333334,0.07407407407407407,0.0,41.6,False,False,True,True,False,False,True,False,False,True,False,False,False,True
57,41129,2,67,55.06,3694.6,0,42.0,12,51.3,1,0,2.4,0,14,0,0,55.14328358208955,1.4,0.014925373134328358,0.0,31.319999999999997,True,False,False,False,False,True,True,False,False,False,True,False,False,True
43,45751,1,3,56.28,85.18,1,45.8,13,85.7,1,1,4.6,1,44,0,0,28.393333333333334,1.5266666666666666,0.3333333333333333,0.3333333333333333,51.98,True,False,False,False,False,True,True,False,False,False,False,True,False,True
33,74207,0,45,28.76,1248.03,1,20.8,10,68.1,1,0,3.3,0,52,0,2,27.733999999999998,0.6933333333333334,0.022222222222222223,0.0,40.14,True,False,False,True,False,False,False,False,True,False,True,False,False,True
54,50906,0,72,30.54,2229.59,0,44.1,9,69.2,2,2,3.2,0,1,1,0,30.96652777777778,1.47,0.027777777777777776,0.027777777777777776,39.980000000000004,False,True,False,True,False,False,True,False,False,False,False,True,True,False
35,69725,0,5,98.97,470.64,1,47.3,13,29.7,3,0,5.0,1,30,0,0,94.128,1.5766666666666667,0.6,0.0,30.78,True,False,False,False,True,False,True,False,False,False,True,False,False,True
41,60307,1,3,91.87,307.68,0,46.9,13,73.0,2,0,2.6,1,38,0,0,102.56,1.5633333333333332,0.6666666666666666,0.0,40.9,True,False,False,False,True,False,False,True,False,False,False,True,False,True
53,94605,1,10,62.03,613.92,0,76.8,22,23.2,1,0,2.7,0,39,1,1,61.391999999999996,2.56,0.1,0.0,23.979999999999997,False,False,True,False,False,True,True,False,False,False,True,False,False,True
24,34661,1,15,56.85,813.23,0,61.1,14,33.1,1,0,3.2,0,41,1,0,54.215333333333334,2.0366666666666666,0.06666666666666667,0.0,27.04,False,True,False,False,False,True,False,True,False,False,True,False,False,True
51,95747,0,21,29.16,619.03,1,14.1,11,71.2,0,1,3.5,0,8,1,0,29.477619047619047,0.47,0.0,0.047619047619047616,42.28,True,False,False,True,False,False,True,False,False,False,True,False,False,True
48,58802,1,1,34.18,32.57,0,9.3,17,9.5,1,2,3.5,0,26,0,0,32.57,0.31,1.0,2.0,19.4,True,False,False,True,False,False,False,True,False,False,True,False,True,False
